id,us-gdp,GeoName,us-popu,state_abbr,Has Airport,Has Ferry Terminal,Has Train Station,total_attractions,total_reviews,five_score,four_score,three_score,two_score,one_score,tourism_quality,population_attraction_score,tourism_attraction_scores,harris_market_potential,Latitude,Longitude,Area
18035,4164411.0,Delaware,111981.0,IN,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53960590233.44,0.0,29786806.22190302,40.22752531843243,-85.39689930060631,1180.725799467099
18037,2696554.0,Dubois,43625.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18927471786.97,0.0,26333429.224636525,38.36427643204769,-86.87980211886277,1330.228432241979
18039,18720820.0,Elkhart,207066.0,IN,0,0,1,1.0,1199.0,0.0,722.0,273.0,114.0,90.0,7186.0,98169757436.7,190662389.0,30437599.17168616,41.59738447990813,-85.85875527405359,1393.0824880475643
18041,560963.0,Fayette,23376.0,IN,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11415573503.36,0.0,29966168.816931214,39.640055842741376,-85.17872496264081,641.9847351835559
18043,2984512.0,Floyd,80606.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38187602568.98,0.0,29090701.38054675,38.31871171951892,-85.90704303470574,452.1918670413542
18045,518897.0,Fountain,16466.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7482111287.48,0.0,27912658.194761846,40.12087076153587,-87.24199169908435,1209.6411164454123
18047,546309.0,Franklin,22857.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11262260154.75,0.0,30332286.24804178,39.414864518504174,-85.06028488273374,1166.5712363913203
18049,699843.0,Fulton,20380.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9724085480.6,0.0,29469616.029529735,41.04696329778168,-86.26358368453046,1112.44004196779
18051,3526201.0,Gibson,32954.0,IN,0,0,0,1.0,385.0,298.0,76.0,10.0,0.0,1.0,3629.0,13939334858.97,99604419.74,25722696.96739779,38.31188575700816,-87.58456330741693,1538.1005280890429
18053,2471765.0,Grant,66203.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31685700131.25,0.0,29478758.491528746,40.51584458752003,-85.65472589707872,1238.8702770316163
18055,642731.0,Greene,30826.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13648469499.74,0.0,26895743.57642185,39.036327723836024,-86.96204635399974,1663.9677168744756
18057,21939427.0,Hamilton,357330.0,IN,0,0,0,2.0,914.0,812.0,37.0,22.0,11.0,32.0,8558.0,174619714945.73,241278357.26,32167533.57419474,40.07247911023684,-86.05202820119914,1209.008809811959
18059,3516458.0,Hancock,81855.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40873198258.35,0.0,31519073.379972003,39.823550432178,-85.77323835599016,920.790676406182
18061,1200215.0,Harrison,39817.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18250846490.61,0.0,27683626.962192733,38.19504142741744,-86.11143092849015,1474.2696853096882
18063,7488887.0,Hendricks,179555.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86721547334.41,0.0,30815401.70757168,39.7695173681411,-86.50997586996716,1235.530259187846
18065,1491321.0,Henry,49036.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23893591610.83,0.0,29970830.235340957,39.93103973566976,-85.39643537429951,1179.0863769668165
18067,4497728.0,Howard,83642.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39955100083.4,0.0,29738915.250369538,40.48358562208761,-86.11693071712148,881.790929187672
18069,1520060.0,Huntington,36792.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17554011017.64,0.0,29311500.912846293,40.82923467436583,-85.48817714842704,1154.1413290142789
18071,2707768.0,Jackson,46285.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21395117057.1,0.0,28236258.3698197,38.90641748835597,-86.03754134680766,1552.0884476577685
18073,1541467.0,Jasper,33113.0,IN,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16012378997.76,0.0,30151072.82519973,41.02299830519127,-87.11612124192517,1696.6581686641966
18075,960697.0,Jay,20309.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9738119082.79,0.0,29324687.938906275,40.43791837252515,-85.00563532523081,1140.033001068647
18077,1635762.0,Jefferson,33119.0,IN,0,0,0,1.0,841.0,814.0,21.0,2.0,3.0,1.0,8323.0,15630747785.65,257936913.51,28805039.20868006,38.78576731391222,-85.43857207660697,1090.1552670270603
18079,719226.0,Jennings,27507.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12971444893.53,0.0,28815859.39796672,38.996930055442895,-85.62806459945493,1137.333254784431
18081,6097602.0,Johnson,164418.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79998247597.26,0.0,30929615.33512098,39.489970742005006,-86.10163678869363,969.825797265472
18083,1880505.0,Knox,35964.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15345724582.41,0.0,25923254.697735216,38.689134060687984,-87.41799312745006,1607.708200418019
18085,6169248.0,Kosciusko,80323.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38246777302.42,0.0,29720485.770834044,41.24409733494746,-85.86071768056613,1653.111074996018
18087,1855131.0,Lagrange,40538.0,IN,0,0,0,1.0,217.0,189.0,23.0,3.0,1.0,1.0,2089.0,19209896290.17,55065126.16,29308512.28406888,41.64260623338805,-85.4264979039534,1146.2348024880012
18089,22751399.0,Lake,499327.0,IN,1,0,1,1.0,180.0,65.0,50.0,45.0,8.0,12.0,1258.0,267273407228.35,37230705.1,35805309.767107524,41.472210111390304,-87.37639148255448,1894.3905118247185
18091,4197586.0,LaPorte,112486.0,IN,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56647636422.01,0.0,31786759.8603789,41.549021557186066,-86.74236621345048,1841.6558294901856
18093,1464667.0,Lawrence,45045.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20299546391.32,0.0,27414630.71810788,38.84116289151348,-86.48345113091611,1371.7876733477133
18095,3890168.0,Madison,130979.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64034642642.57,0.0,30428721.686499823,40.161655619252485,-85.71934516603676,1355.4269543102737
18097,99239930.0,Marion,971647.0,IN,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455870207148.65,0.0,35575288.0052697,39.781709178914646,-86.13847234469459,1213.3767383948348
18099,1670010.0,Marshall,46175.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22339746157.23,0.0,30072666.976318046,41.324848958723926,-86.26176128904878,1345.7593290059506
18101,1135266.0,Martin,9799.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326515408.74,0.0,26735267.186075687,38.708011185282594,-86.80306547081285,1037.5064467031414
18103,947148.0,Miami,36032.0,IN,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17143631896.01,0.0,29293437.488408193,40.76950400982776,-86.04502307429107,1129.8529195261765
18105,6938545.0,Monroe,140135.0,IN,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63843421351.28,0.0,28253195.837685738,39.16091756394395,-86.52313719816182,1247.100370532378
18107,1739343.0,Montgomery,38061.0,IN,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17678195891.5,0.0,28661787.055653103,40.04037852354399,-86.8932997961949,1531.7242192928113
18109,1763636.0,Morgan,72260.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34484654027.41,0.0,29586149.086327825,39.481548345574176,-86.44621214097862,1238.419343712755
18111,376104.0,Newton,13793.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6633671452.15,0.0,29956054.297641493,40.955847743645094,-87.39753659426451,1223.1843604522169
18113,1992682.0,Noble,47419.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22567690367.52,0.0,29424441.682342812,41.39859950193175,-85.41746672999837,1238.5854220698295
18115,122227.0,Ohio,5992.0,IN,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950850241.22,0.0,30318746.21946277,38.95009581145491,-84.96503292643821,261.16200259253014
18117,648696.0,Orange,19812.0,IN,0,0,1,2.0,341.0,272.0,47.0,14.0,3.0,5.0,3163.0,8833681384.86,93749389.8,26953083.054981116,38.541778885539316,-86.49506928144632,1240.9947278820268
18119,579044.0,Owen,21432.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9742475755.5,0.0,27687056.846106447,39.31281004353925,-86.83765422232672,1178.9174314058816
18121,399912.0,Parke,16486.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7420694667.41,0.0,27537886.35293288,39.773620049010226,-87.2063672158281,1370.0143628669855
18123,802474.0,Perry,19317.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8436348732.79,0.0,26287911.451892868,38.079636038660105,-86.63802967691693,1178.9667554677455
18125,726336.0,Pike,12178.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231648469.06,0.0,25979184.86893587,38.398783263526795,-87.23216432190183,1046.1345667556682
18127,7324730.0,Porter,174517.0,IN,1,0,1,1.0,899.0,565.0,237.0,66.0,21.0,10.0,7862.0,92106597195.66,224081454.34,33815029.553629115,41.50883905297809,-87.07332584372837,1572.5056007271903
18129,4119742.0,Posey,25129.0,IN,0,0,0,1.0,37.0,34.0,1.0,2.0,0.0,0.0,356.0,10489180274.57,9721129.39,25371168.419114612,38.02178270919901,-87.86847539063992,1298.7956737795569
18131,665662.0,Pulaski,12370.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5940363156.42,0.0,29746970.685872197,41.04183210783889,-86.6987792615739,1307.6625121113962
18133,1113150.0,Putnam,37016.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17127429533.65,0.0,28427382.240118302,39.666261790710024,-86.84499976691751,1464.7912531433333
18135,877868.0,Randolph,24437.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11826618108.57,0.0,29574087.58716543,40.15763956425234,-85.0113104074234,1347.2558178962963
18137,1197826.0,Ripley,29017.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13957369406.39,0.0,29532900.195462696,39.10345466606206,-85.2623863732309,1341.2225752934428
18139,618983.0,Rush,16699.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127282816.83,0.0,29932456.08276226,39.61994842630534,-85.46576116721805,1222.3500136508112
18141,14414936.0,St. Joseph,272341.0,IN,1,0,1,1.0,622.0,459.0,147.0,14.0,1.0,1.0,5825.0,130836158438.12,157157754.76,30931759.40371573,41.616718005077,-86.28985767896289,1379.033261458169
18143,724789.0,Scott,24437.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11469780574.2,0.0,28488635.17345383,38.685069938329065,-85.74746809539364,580.9657188938372
18145,1984160.0,Shelby,45025.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22029222240.18,0.0,30418921.61876083,39.523692182183545,-85.79170039769954,1239.8376995276612
18147,1004482.0,Spencer,19875.0,IN,0,0,0,1.0,871.0,0.0,480.0,179.0,104.0,108.0,4872.0,8567337890.35,141617755.82,25942175.74746746,38.01400953387495,-87.007734547298,1230.7828856400358
18149,549609.0,Starke,23378.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11458873742.11,0.0,30455420.96685252,41.28092643796401,-86.64764856420226,937.9473263804094
18151,1503247.0,Steuben,34666.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16345211784.45,0.0,29004811.373263,41.64386786766735,-85.00076484810519,952.0470364673848
18153,956561.0,Sullivan,20781.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8989423244.66,0.0,26281298.74158027,39.08883468401456,-87.41469038751941,1390.5852486077115
18155,237517.0,Switzerland,9849.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750105635.45,0.0,29520834.467465587,38.82611988824744,-85.03698727566264,668.5357663656456
18157,9960155.0,Tippecanoe,187566.0,IN,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86459150353.63,0.0,29079299.651706856,40.388618734959955,-86.89409741190312,1522.390192594398
18159,657477.0,Tipton,15393.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7554786506.58,0.0,30248481.390719377,40.31134523604624,-86.05185897527075,781.8550011974706
18161,145871.0,Union,7014.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3489094671.42,0.0,30462029.68754365,39.625545840465115,-84.92514203043545,491.6366640940778
18163,11423858.0,Vanderburgh,180267.0,IN,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75229190069.54,0.0,26257326.60061104,38.024835525823626,-87.58582720421306,730.7521366275399
18165,926378.0,Vermillion,15440.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6855333802.63,0.0,27204747.877186477,39.853811457386776,-87.46397828409823,793.1402621222184
18167,4774920.0,Vigo,106084.0,IN,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46292048396.13,0.0,26923879.39719756,39.430638598687594,-87.38996445251037,1254.301157284352
18169,1249578.0,Wabash,30897.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14711262692.66,0.0,29275582.14927766,40.84569300142957,-85.79400567489222,1256.8029784346502
18171,300829.0,Warren,8459.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3858259271.7,0.0,28064205.987174444,40.34690332943668,-87.35331448127155,1113.9444088961536
18173,2545865.0,Warrick,64623.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27602571795.27,0.0,25942556.96473274,38.09216895213333,-87.27205931939747,1201.7859060954986
18175,672760.0,Washington,28151.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12907578209.8,0.0,27753799.34217354,38.59998529343118,-86.10530637110337,1563.5952029913992
18177,2817849.0,Wayne,66490.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32392556073.33,0.0,29986704.72710737,39.86441646144788,-85.0098761359798,1203.2416946681942
18179,1188854.0,Wells,28177.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13483892631.6,0.0,29320196.05356643,40.72918664692132,-85.22121985758766,1099.8331116447105
18181,1114928.0,White,24662.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11628648865.47,0.0,29181825.3169935,40.74977159425652,-86.86546940180308,1535.5984945204673
18183,1782250.0,Whitley,34492.0,IN,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16487313271.35,0.0,29482562.18903484,41.13938452820164,-85.50508908968642,1004.8152932898466
19001,501353.0,Adair,7538.0,IA,0,0,0,1.0,504.0,279.0,145.0,64.0,13.0,3.0,4235.0,2442592204.9,87425104.92,20170796.757919673,41.33074642708753,-94.47094134446904,1866.140011120509
19003,220340.0,Adams,3642.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172974560.03,0.0,19963023.184762932,41.02898388565264,-94.69918488172954,1399.725278880395
19005,557855.0,Allamakee,13968.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4842781459.35,0.0,21560606.558347262,43.28426069057053,-91.3780834192687,2052.493722816248
19007,448338.0,Appanoose,12266.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4216159454.6,0.0,21154705.629410047,40.743166338306295,-92.86860956139547,1664.9406055646175
19009,306166.0,Audubon,5665.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789968552.77,0.0,19706919.385384887,41.68458949009096,-94.9058218935828,1454.3143593815362
19011,885856.0,Benton,25719.0,IA,0,0,0,1.0,33.0,31.0,1.0,0.0,1.0,0.0,320.0,9126846111.89,6998501.42,22091515.367750157,42.080174749444865,-92.06573173315174,2273.417238058379
19013,8403668.0,Black Hawk,130606.0,IA,1,0,0,1.0,420.0,403.0,14.0,2.0,0.0,1.0,4151.0,44676947705.39,88561309.42,21751655.875816263,42.4700957433446,-92.30881970888156,1812.2000251764184
19015,1052492.0,Boone,26776.0,IA,0,0,1,1.0,592.0,557.0,21.0,6.0,3.0,5.0,5773.0,8852212175.02,119026565.92,20822758.27205415,42.036501678426085,-93.93164006308064,1854.7102984079745
19017,1162587.0,Bremer,25122.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8569799591.7,0.0,21287088.38820489,42.77458724497585,-92.31805483400738,1387.5816495416857
19019,784296.0,Buchanan,20697.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7319878853.65,0.0,22015906.541612808,42.47078378902592,-91.83784214551048,1804.22153490752
19021,1323186.0,Buena Vista,20767.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6242827011.43,0.0,18877387.13285951,42.73549362084668,-95.1511488587326,1891.8376825356524
19023,529991.0,Butler,14362.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800786686.0,0.0,20836894.770843945,42.73156613611757,-92.79019343817902,1847.1704670851389
19025,420480.0,Calhoun,9884.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078103253.23,0.0,19475035.726425298,42.38518485115119,-94.64041360390412,1859.8136483371889
19027,1316030.0,Carroll,20752.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475613989.91,0.0,19548208.799302433,42.03623328935875,-94.86055416877508,1863.9880428089311
19029,688894.0,Cass,13065.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4160490971.8,0.0,19832739.087636262,41.33148760897801,-94.92782662769518,1858.9317623348811
19031,667134.0,Cedar,18444.0,IA,0,0,0,1.0,490.0,330.0,143.0,14.0,1.0,2.0,4504.0,6951293872.68,104354716.05,23341992.951302897,41.77232665873328,-91.13242304447512,1826.6605065906008
19033,2579203.0,Cerro Gordo,42761.0,IA,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13815319404.37,0.0,20313718.350208044,43.081557713866694,-93.260818435544,1830.7491282173903
19035,710862.0,Cherokee,11532.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411713018.52,0.0,18553930.10485601,42.73562257809321,-95.62380539607646,1891.8688092068132
19037,703822.0,Chickasaw,11899.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4009380482.26,0.0,20993718.449942566,43.06004134732691,-92.3176637442148,1593.547800203786
19039,435156.0,Clarke,9756.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3257659173.68,0.0,20696527.680642083,41.02903882784597,-93.7851869496738,1404.481646903034
19041,1024855.0,Clay,16428.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4889394917.07,0.0,18695851.359540675,43.08258039909435,-95.15091942237926,1861.502827051737
19043,826095.0,Clayton,17047.0,IA,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6040534911.68,0.0,22034888.436883647,42.844739130228106,-91.34143599332508,2475.809879613229
19045,2310217.0,Clinton,46526.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18103680320.73,0.0,24174081.103590433,41.89803580541198,-90.53197243566424,2212.95633366376
19047,796228.0,Crawford,16243.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4976225094.1,0.0,19172537.789839327,42.03721246011469,-95.3819677484963,2351.5942635146976
19049,6468013.0,Dallas,104069.0,IA,0,0,0,1.0,233.0,210.0,19.0,2.0,2.0,0.0,2264.0,34521114157.52,47484418.1,21253465.64722312,41.684857984441024,-94.03976064085096,1920.5718516990455
19051,275594.0,Davis,9146.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3203508614.28,0.0,21510114.92498916,40.74768908018227,-92.4097172903321,1619.329306569546
19053,229286.0,Decatur,7660.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2551080849.43,0.0,20539585.823317476,40.73768270997862,-93.78628140985238,1739.6062909076854
19055,874613.0,Delaware,17531.0,IA,0,0,0,1.0,398.0,0.0,281.0,84.0,12.0,21.0,2629.0,6342318183.66,59474210.14,22509730.27949916,42.47122089783028,-91.3673414109695,1813.3129718075727
19057,2239257.0,Des Moines,38507.0,IA,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14329479840.56,0.0,22996243.439399578,40.92317439200121,-91.18148298857868,1357.4736444963942
19059,1051014.0,Dickinson,17852.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5269292887.46,0.0,18577327.537346657,43.37798476312804,-95.15083006084257,1310.0317381279074
19061,7048913.0,Dubuque,98815.0,IA,1,0,1,2.0,1764.0,818.0,734.0,170.0,30.0,12.0,14804.0,36416751281.74,343348027.28,23247764.21592875,42.46882243268045,-90.88252185038256,1921.002092281817
19063,389175.0,Emmet,9318.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813463082.58,0.0,18942058.59711327,43.37802248001552,-94.67848026415464,1298.4900520690885
19065,732480.0,Fayette,19309.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6679000844.59,0.0,21524173.354520883,42.862596153958044,-91.84432433835984,2296.3213793269047
19067,805907.0,Floyd,15449.0,IA,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5107513188.34,0.0,20642379.154272888,43.05991162323005,-92.78900209533978,1588.0183411759808
19069,642123.0,Franklin,9952.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3257630661.49,0.0,20436869.192662776,42.732545400289354,-93.26247434164144,1859.2559315843323
19071,344450.0,Fremont,6575.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088940904.19,0.0,19717685.887562804,40.74558918486469,-95.60467653982217,1722.8483876576058
19073,547114.0,Greene,8733.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2796749737.9,0.0,20034531.581468184,42.03624114455185,-94.39681803717366,1857.0517024399617
19075,584080.0,Grundy,12371.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4193034402.82,0.0,21118870.372928098,42.40186506551902,-92.79141774204464,1597.4703147100438
19077,482544.0,Guthrie,10586.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3410796675.13,0.0,20131431.89470856,41.683749887013725,-94.50105006615505,1935.8153897409095
19079,766151.0,Hamilton,14883.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4858774143.55,0.0,20435850.195984945,42.383776706631,-93.70679905361932,1857.322515825898
19081,880583.0,Hancock,10685.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3390246769.07,0.0,19864251.18109964,43.08188607251957,-93.734272297927,1833.6317630651324
19083,870276.0,Hardin,16719.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5564077879.91,0.0,20802608.954710606,42.38388031853546,-93.24040250014096,1823.6043146995207
19085,504965.0,Harrison,14683.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4569550155.51,0.0,19533794.12100141,41.68285305543888,-95.81692023296571,2326.766755996687
19087,965988.0,Henry,20390.0,IA,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7451571002.87,0.0,22520178.76334709,40.987971009752854,-91.54453228447086,1383.856456019202
19089,502371.0,Howard,9500.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3176728248.99,0.0,20849473.2051632,43.356767336019146,-92.31719890324746,1489.3804163687232
19091,464394.0,Humboldt,9637.0,IA,0,0,0,1.0,283.0,228.0,48.0,5.0,1.0,1.0,2687.0,3016831159.76,53245913.73,19589185.600762054,42.77646775472868,-94.20718304822,1404.8362785892284
19093,600189.0,Ida,6974.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100631516.25,0.0,18851540.038947742,42.38687466004695,-95.51349615663332,1418.8634528986818
19095,1039960.0,Iowa,16574.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5908653950.15,0.0,22118151.985673536,41.68632342824321,-92.0655240142688,1864.414341966939
19097,647054.0,Jackson,19397.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7438675004.3,0.0,23784435.41364275,42.171742585479585,-90.57422939600274,2021.571113665351
19099,1274671.0,Jasper,37874.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13080231731.82,0.0,21702146.43940409,41.68603885231599,-93.05376453716084,2352.313933272271
19101,727457.0,Jefferson,15762.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5638063367.38,0.0,22038799.3715608,41.03176206213399,-91.94887288385944,1391.0174737538027
19103,9460748.0,Johnson,155016.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56246852949.57,0.0,23003770.290165924,41.67152485272258,-91.58810188976942,1966.9790732322383
19105,653666.0,Jones,20839.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7765021604.86,0.0,23151040.346434902,42.12123706553816,-91.13146542131486,1807.2177596413949
19107,333275.0,Keokuk,9924.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3514908571.69,0.0,21871275.111230586,41.33646547497974,-92.17864231562903,1847.3363114994236
19109,984841.0,Kossuth,14524.0,IA,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4492095842.66,0.0,19387312.71261483,43.20413002945266,-94.20671993045792,3131.0341046059993
19111,1842815.0,Lee,33208.0,IA,0,0,1,1.0,41.0,34.0,7.0,0.0,0.0,0.0,396.0,12140636409.74,9110777.69,22499627.37161724,40.64198216838293,-91.47926439534754,1711.166730539123
19113,17306757.0,Linn,229458.0,IA,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82125202394.49,0.0,23063345.318144705,42.07895352153266,-91.59902285580478,2281.640888239802
